C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,Electrode_polarity,Heat_input,Interpass_temp,Weld_type,PWHT_temp,PWHT_time,Yield_strength,UTS,Elongation,Reduction_area,Charpy_temp,Charpy_impact,Weld_ID
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113.0,0.0,0.0,0.0,0.008,0.032,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,20,52,Mart-Ff
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113.0,0.0,0.0,0.0,0.008,0.032,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,40,80,Mart-Fg
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113.0,0.0,0.0,0.0,0.008,0.032,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,50,93,Mart-Fh
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113.0,0.0,0.0,0.0,0.008,0.032,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,60,99,Mart-Fi
0.074,0.27,1.11,0.009,0.024,0.17,2.3,0.96,0.018,0.0,0.0,0.0,556.0,0.0,113.0,0.0,0.0,0.0,0.008,0.032,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,70,105,Mart-Fj
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,643,708,16,32,,,Mart-G
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,-70,6,Mart-Ga
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,-60,9,Mart-Gb
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,-40,19,Mart-Gc
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,-20,37,Mart-Gd
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,0,56,Mart-Ge
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,20,62,Mart-Gf
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,40,68,Mart-Gg
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,60,68,Mart-Gh
0.062,0.24,1.24,0.14,0.25,0.22,2.17,0.98,0.18,0.0,0.0,0.0,408.0,0.0,269.0,0.0,0.0,0.0,0.008,0.31,0.008,290,29,DC,+,2.0,150,FCA,690,10,,,,,70,71,Mart-Gi
0.055,0.37,0.82,0.021,0.008,0.086,2.5,0.99,0.005,0.51,0.0,0.0,694.0,50.0,160.0,130.0,0.0,0.0,50.0,50.0,9.0,,,DC,+,3.6,177,TSA,0,0,740,901,15,41.8,,,Sw&Rog-1973a
0.055,0.37,0.82,0.021,0.008,0.086,2.5,0.99,0.005,0.51,0.0,0.0,694.0,50.0,160.0,130.0,0.0,0.0,50.0,50.0,9.0,,,DC,+,3.6,177,TSA,482,4.5,776,909,16.8,43,,,Sw&Rog-1973b
0.055,0.37,0.82,0.021,0.008,0.086,2.5,0.99,0.005,0.51,0.0,0.0,694.0,50.0,160.0,130.0,0.0,0.0,50.0,50.0,9.0,,,DC,+,3.6,177,TSA,593,4.5,719,811,16,44.6,,,Sw&Rog-1973c
0.055,0.37,0.82,0.021,0.008,0.086,2.5,0.99,0.005,0.51,0.0,0.0,694.0,50.0,160.0,130.0,0.0,0.0,50.0,50.0,9.0,,,DC,+,3.6,177,TSA,704,4.5,457,569,25.8,67,,,Sw&Rog-1973d
0.13,0.17,0.73,0.003,0.008,0.06,2.3,1.0,0.021,0.08,0.0,0.0,0.0,5.0,0.0,140.0,0.0,10.0,5.0,50.0,20.0,450,26,DC,+,2.8,225,NGSAW,690,14,437,585,23,,,,Kik-ngsaw
0.11,0.27,0.65,0.005,0.007,0.02,2.47,1.12,0.012,0.17,0.0,0.0,0.0,5.0,0.0,60.0,0.0,30.0,5.0,30.0,5.0,277.5,27,DC,+,1.85,175,NGGMA,690,14,431,570,28,,,,Kik-nggma
0.069,0.53,0.58,0.018,0.014,0.0,2.6,1.1,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,593,698,17,67,,,Wolst-1974-A
0.05,0.45,0.73,0.015,0.018,0.0,2.8,1.1,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,591,705,17,70,,,Wolst-1974-B
0.051,0.43,0.76,0.024,0.019,0.0,2.8,1.1,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,614,713,18,67,,,Wolst-1974-C
0.067,0.13,0.94,0.017,0.026,0.0,2.9,1.4,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,546,658,18,65,,,Wolst-1974-E
0.058,0.2,0.55,0.027,0.027,0.0,1.8,1.2,0.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,464,578,23,71,,,Wolst-1974-F
0.125,0.39,0.88,0.025,0.028,0.0,2.5,1.4,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,646,737,18,63,,,Wolst-1974-G
0.053,0.3,0.84,0.019,0.012,0.0,2.1,1.3,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,536,652,20,73,,,Wolst-1974-K
0.075,0.35,0.8,0.02,0.017,0.0,2.3,1.5,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,546,648,18,17,,,Wolst-1974-N
0.065,0.39,0.77,0.029,0.016,0.0,2.4,1.4,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,581,693,20,69,,,Wolst-1974-Y
0.061,0.32,0.27,0.022,0.016,0.0,2.2,1.2,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,537,648,22,65,,,Wolst-1974-AM1
0.043,0.34,0.45,0.019,0.017,0.0,2.2,1.4,0.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,527,635,20,67,,,Wolst-1974-AM2
0.066,0.41,0.67,0.018,0.029,0.0,2.5,1.2,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,561,666,20,68,,,Wolst-1974-AM3
0.1,0.44,0.8,0.021,0.02,0.0,2.5,1.2,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,576,678,17,70,,,Wolst-1974-AM4
0.044,0.04,0.45,0.014,0.017,0.0,2.3,0.0,0.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,392,524,22,67,,,Wolst-1974-AS0
0.05,0.07,0.48,0.007,0.018,0.0,2.2,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,473,578,21,71,,,Wolst-1974-AS1
0.05,0.18,0.63,0.015,0.018,0.0,2.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,543,649,20,71,,,Wolst-1974-AS2
0.049,0.39,0.78,0.022,0.018,0.0,2.2,1.1,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,546,661,20,69,,,Wolst-1974-AT0.25
0.075,0.41,0.77,0.021,0.018,0.0,2.2,1.1,0.0,0.0,0.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,562,669,20,70,,,Wolst-1974-AT0.5
0.045,0.45,0.8,0.012,0.02,0.0,2.4,1.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,603,705,19,66,,,Wolst-1974-AT0.75
0.036,0.55,0.84,0.013,0.02,0.0,2.5,1.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,619,727,20,66,,,Wolst-1974-AT1.5
0.058,0.61,0.93,0.014,0.017,0.0,2.5,1.1,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,638,736,17,66,,,Wolst-1974-AT2.0
0.09,0.2,1.25,0.011,0.022,0.0,2.4,0.9,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,594,680,20,66,,,Wolst-1974-S20
0.12,0.27,1.27,0.014,0.021,0.0,2.4,0.9,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-S25
0.09,0.39,1.18,0.013,0.022,0.0,2.4,1.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-S30
0.11,0.48,1.13,0.015,0.018,0.0,2.4,0.9,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-S35
0.09,0.59,1.1,0.013,0.02,0.0,2.4,0.8,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,648,743,18,58,,,Wolst-1974-S40
0.05,0.33,0.83,0.02,0.018,0.0,2.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-M80
0.09,0.3,1.25,0.02,0.016,0.0,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-M110
0.06,0.26,0.94,0.011,0.018,0.0,2.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-AA
0.05,0.34,0.96,0.017,0.018,0.0,2.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-BB
0.05,0.27,0.94,0.011,0.015,0.0,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-FF
0.05,0.3,1.0,0.006,0.015,0.0,2.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,37.5,DC,+,1.0,300,MMA,690,3,,,,,,,Wolst-1974-KK
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,507,613,,,,,Ditt-oat
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,231,Ditt-oatch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-10,197,Ditt-oatch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,170,Ditt-oatch3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,527,627,,,,,Ditt-0.5t
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,224,Ditt-0.5tch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-10,203,Ditt-0.5tch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,171,Ditt-0.5tch3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,515,616,,,,,Ditt-0.5a
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,227,Ditt-0.5ach1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-10,175,Ditt-0.5ach2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,152,Ditt-0.5ach3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,509,610,,,,,Ditt-0.5r
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,221,Ditt-0.5rch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,188,141,Ditt-0.5rch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,141,Ditt-0.5rch3
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,504,612,,,,,Ditt-iat
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,20,233,Ditt-iatch1
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-10,199,Ditt-iatch2
0.08,0.25,0.8,0.01,0.01,0.03,2.3,1.05,0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.001,525,30,DC,+,1.75,210,SA,700,20,,,,,-30,170,Ditt-iatch3
0.03,0.55,0.88,0.012,0.013,0.0,2.06,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,32,DC,+,3.7,200,SA,720,3.5,315,500,,,,,Inag&-1966-B
0.03,0.55,0.88,0.012,0.013,0.0,2.06,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,32,DC,+,3.7,200,SA,720,3.5,350,530,,,,,Inag&-1966-C
0.095,0.35,0.9,0.008,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,54.0,170.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,408,501,32.6,77,,,p9-RR82011
0.095,0.35,0.9,0.008,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,54.0,170.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,394,496,34.2,78,,,p9-RR82011
0.093,0.32,0.86,0.01,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,54.0,180.0,0.0,0.0,0.0,0.0,0.0,550,30,,+,2.475,250,SA,200,1,390,486,33.0,76,,,p10-RR82011
0.093,0.32,0.86,0.01,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,54.0,180.0,0.0,0.0,0.0,0.0,0.0,550,30,,+,2.475,250,SA,200,1,388,482,31.8,75,,,p10-RR82011
0.096,0.3,0.8,0.012,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,47.0,170.0,0.0,0.0,0.0,0.0,0.0,650,30,,+,2.925,250,SA,200,1,370,481,33.6,76,,,p11-RR82011
0.096,0.3,0.8,0.012,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,47.0,170.0,0.0,0.0,0.0,0.0,0.0,650,30,,+,2.925,250,SA,200,1,379,490,32.2,77,,,p11-RR82011
0.1,0.28,0.82,0.012,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,45.0,200.0,0.0,0.0,0.0,0.0,0.0,900,33,,+,4.8,100,SA,200,1,337,477,32.6,71,,,p12-RR82011
0.1,0.28,0.82,0.012,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,45.0,200.0,0.0,0.0,0.0,0.0,0.0,900,33,,+,4.8,100,SA,200,1,356,483,32.3,72,,,p12-RR82011
0.088,0.35,1.38,0.004,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,109.0,200.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,456,563,30.2,75,,,p13-RR82011
0.088,0.35,1.38,0.004,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,109.0,200.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,458,567,29.6,74,,,p13-RR82011
0.089,0.32,1.36,0.005,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,85.0,180.0,0.0,0.0,0.0,0.0,0.0,550,30,,+,2.475,250,SA,200,1,428,539,28.0,75,,,p14-RR82011
0.089,0.32,1.36,0.005,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,85.0,180.0,0.0,0.0,0.0,0.0,0.0,550,30,,+,2.475,250,SA,200,1,436,544,29.4,75,,,p14-RR82011
0.092,0.31,1.33,0.005,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,84.0,170.0,0.0,0.0,0.0,0.0,0.0,650,30,,+,2.925,250,SA,200,1,439,543,28.8,75,,,p15-RR82011
0.092,0.31,1.33,0.005,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,84.0,170.0,0.0,0.0,0.0,0.0,0.0,650,30,,+,2.925,250,SA,200,1,430,541,31.4,73,,,p15-RR82011
0.09,0.33,1.19,0.007,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,78.0,200.0,0.0,0.0,0.0,0.0,0.0,900,33,,+,4.8,100,SA,200,1,,539,27.1,67,,,p16-RR82011
0.09,0.33,1.19,0.007,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,78.0,200.0,0.0,0.0,0.0,0.0,0.0,900,33,,+,4.8,100,SA,200,1,413,540,28.6,69,,,p16-RR82011
0.075,0.47,1.31,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,49.0,190.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,405,497,31.6,76,,,p21-RR82011
0.075,0.47,1.31,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,49.0,190.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,404,503,32.0,77,,,p21-RR82011
0.078,0.44,1.24,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,61.0,220.0,0.0,0.0,0.0,0.0,0.0,550,30,,+,2.475,250,SA,200,1,383,487,32.4,77,,,p22-RR82011
0.078,0.44,1.24,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,61.0,220.0,0.0,0.0,0.0,0.0,0.0,550,30,,+,2.475,250,SA,200,1,394,490,31.6,75,,,p22-RR82011
0.08,0.36,1.02,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,51.0,230.0,0.0,0.0,0.0,0.0,0.0,650,30,,+,2.925,250,SA,200,1,386,483,30.8,74,,,p23-RR82011
0.08,0.36,1.02,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,51.0,230.0,0.0,0.0,0.0,0.0,0.0,650,30,,+,2.925,250,SA,200,1,378,477,31.0,75,,,p23-RR82011
0.077,0.44,1.61,0.012,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,105.0,180.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,456,567,27.6,73,,,p24-RR82011
0.077,0.44,1.61,0.012,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,105.0,180.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,455,563,29.4,73,,,p24-RR82011
0.071,0.4,1.55,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,81.0,200.0,0.0,0.0,0.0,0.0,0.0,550,30,,+,2.475,250,SA,200,1,439,549,28.8,71,,,p25-RR82011
0.071,0.4,1.55,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,81.0,200.0,0.0,0.0,0.0,0.0,0.0,550,30,,+,2.475,250,SA,200,1,442,547,28.2,73,,,p25-RR82011
0.029,0.55,1.08,0.011,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0,190,23,,+,1.0925,250,MMA,200,1,437,509,31.4,80,,,RC81033
0.061,0.53,1.01,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,79.0,10.0,0.0,0.0,0.0,0.0,0.0,190,23,,+,1.0925,250,MMA,200,1,449,525,30.6,78,,,RC81033
0.08,0.58,1.15,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,52.0,10.0,0.0,0.0,0.0,0.0,0.0,190,23,,+,1.0925,250,MMA,200,1,492,573,27.6,75,,,RC81033
0.1,0.55,1.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,62.0,10.0,0.0,0.0,0.0,0.0,0.0,190,23,,+,1.0925,250,MMA,200,1,507,575,27.6,73,,,RC81033
0.073,0.39,1.55,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,72.0,220.0,0.0,0.0,0.0,0.0,0.0,650,30,,+,2.925,250,SA,200,1,435,546,27.0,73,,,p26-RR82011
0.073,0.39,1.55,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,72.0,220.0,0.0,0.0,0.0,0.0,0.0,650,30,,+,2.925,250,SA,200,1,441,553,28.4,72,,,p26-RR82011
0.068,0.9,1.2,0.016,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,27.0,270.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,473,582,26.8,70,,,p28-RR82011
0.068,0.9,1.2,0.016,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,27.0,270.0,0.0,0.0,0.0,0.0,0.0,450,30,,+,2.025,250,SA,200,1,490,581,28.0,70,,,p28-RR82011
